country,eastwest,eumember,year,expert,party_id,cmp_id,party,vote,seat,electionyear,epvote,family,govt,position,eu_salience,eu_dissent,eu_benefit,eu_ep,eu_fiscal,eu_intmark,eu_employ,eu_budgets,eu_agri,eu_cohesion,eu_environ,eu_asylum,eu_foreign,eu_turkey,lrgen,lrecon,galtan,lrecon_salience,galtan_salience,spendvtax,spendvtax_salience,deregulation,dereg_salience,redistribution,redist_salience,civlib_laworder,civlib_salience,sociallifestyle,social_salience,religious_principle,relig_salience,immigrate_policy,immigra_salience,multiculturalism,multicult_salience,urban_rural,urban_salience,environment,enviro_salience,cosmo,cosmo_salience,regions,region_salience,international_security,international_salience,us,us_salience,ethnic_minorities,ethnic_salience,econ_interven,nationalism,antielite_salience,corrupt_salience,mip_one,mip_two,mip_three,chesversion
nl,west,EU member state,2010,14,1001,22521,CDA,13.6,14,2010,20.04999923706055,christdem,in government,5.285714149475098,5.4761901,2.9166667,1,5,,5.818181991577148,,,,5.25,,,5.099999904632568,3.666666746139526,6.285714149475098,6.5,7.142857551574707,,,6,6.230769157409668,6.25,6.099999904632568,6.090909004211426,5.272727489471436,7.090909004211426,6.090909004211426,5.909090995788574,5.272727489471436,7.727272510528564,7.454545497894287,7,6.272727489471436,7,6.090909,7.599999904632568,5.599999904632568,7,3.909091,,,5.75,3,2.4000001,6.1999998,,,6,5.5,,,,,,,,1.1
nl,west,EU member state,2010,14,1002,22320,PvdA,19.6,20,2010,11.60000038146973,socialist,not in government,5.285714149475098,5.9523811,4.6666665,1,5.400000095367432,,5.181818008422852,,,,5.125,,,5.300000190734863,4.846153736114502,3.857142925262451,3.571428775787354,4,,,3.461538553237915,6.538461685180664,4.5,6.545454502105713,3.454545497894287,6.636363506317139,4.636363506317139,5.545454502105713,3,5,3.454545497894287,3.545454502105713,5.181818008422852,6,5.090909,6.2727275,3.333333253860474,3.444444417953491,4.5454545,4.6363635,,,5.5,2.8571429,5.3000002,5.9000001,,,4,5.800000190734863,,,,,,,,1.1
nl,west,EU member state,2010,14,1003,22420,VVD,20.5,20.70000076293945,2010,11.39000034332275,liberal,in government,3.928571462631226,5.2380953,3.5384614,1.2142857,4.300000190734863,,6.538461685180664,,,,3.875,,,4.599999904632568,2.769230842590332,7.857142448425293,8.285714149475098,4.785714149475098,,,8.461538314819336,7.461538314819336,8.75,7.545454502105713,8.545454978942871,6.818181991577148,7.909090995788574,7.909090995788574,3.454545497894287,5.272727489471436,2.727272748947144,3.272727251052856,8.454545021057129,7.454545497894287,7.909091,7.3636365,4,3.444444417953491,8.545455,3.7272727,,,6,2.8571429,2.0999999,6.0999999,,,7.099999904632568,6.900000095367432,,,,,,,,1.1
nl,west,EU member state,2010,14,1004,22330,D66,7,6.699999809265137,2010,11.31999969482422,liberal,not in government,6.642857074737549,8.333333,1.5,1,6.636363506317139,,6.5,,,,5.375,,,6.363636493682861,5.5,center,5.5,1.571428537368774,,,5.384615421295166,6.384615421295166,6.916666507720947,7.363636493682861,5.909090995788574,5.909090995788574,2.272727251052856,6.272727489471436,.9090909361839294,6.909090995788574,1.545454502105713,4.272727489471436,3.363636255264282,6,2.7272727,6.181818,2.666666746139526,4.111111164093018,3.8181818,5.818182,,,3.4000001,4.5714288,4,4.9000001,,,3.099999904632568,6.099999904632568,,,,,,,,1.1
nl,west,EU member state,2010,14,1005,22110,GL,6.7,6.699999809265137,2010,8.869999885559082,green,not in government,6.214285850524902,6.4285717,2.1666667,1,6.363636493682861,,5.333333492279053,,,,5.25,,,5.5,5.615384578704834,2.571428537368774,3,1.928571462631226,,,2.384615421295166,6.692307472229004,3.75,6.181818008422852,2.818181753158569,6.090909004211426,2.454545497894287,6.363636493682861,1.363636374473572,6.727272510528564,2,3.818181753158569,2.636363744735718,6.090909004211426,2.3636363,6.2727275,2.666666746139526,3.333333253860474,1.5454545,8.818182,,,4.5,3.1428571,5.5999999,5.0999999,,,2.099999904632568,6.599999904632568,,,,,,,,1.1
nl,west,EU member state,2010,14,1006,22952,SGP,1.7,1.299999952316284,2010,3.410000085830688,confessional,not in government,3,,,2.7857144,3.333333253860474,,4.142857074737549,,,,4.333333492279053,,,3.125,1.909090876579285,7.785714149475098,6.5,9.285714149475098,,,6.599999904632568,4.083333492279053,5.55555534362793,3.200000047683716,6.625,3.777777671813965,8.5,4.777777671813965,9.600000381469727,8.100000381469727,10,10,8.125,5.222222328186035,8.5,5.375,7.888888835906982,5.777777671813965,6.5,3.5,,,4.75,3.8571429,4.1666665,4,,,7.714285850524902,5.25,,,,,,,,1.1
nl,west,EU member state,2010,14,1014,22220,SP,9.800000000000001,10,2010,7.099999904632568,rad left,not in government,2.428571462631226,5.7142854,1.5,2.8571429,3.555555582046509,,2.181818246841431,,,,3.142857074737549,,,2.444444417953491,2.545454502105713,1.642857074737549,1.5,5.214285850524902,,,1.384615421295166,8.076923370361328,1.333333373069763,7.909090995788574,1.272727251052856,8.090909004211426,4.699999809265137,5.454545497894287,3.909090995788574,4.300000190734863,2.900000095367432,3.545454502105713,6,6.181818008422852,6.1999998,6.2727275,4,3.555555582046509,5.3636365,3.7272727,,,4.75,2.7142856,7.1999998,5.3000002,,,4.400000095367432,5.300000190734863,,,,,,,,1.1
nl,west,EU member state,2010,14,1016,22526,CU,3.2,3.299999952316284,2010,3.410000085830688,confessional,not in government,3.785714387893677,4.2857146,1.8181819,1.9285715,4.400000095367432,,4.599999904632568,,,,4.5,,,neutral towards a common foreign and security policy,2.833333253860474,5.357142925262451,center,7.428571701049805,,,4.75,5,4.818181991577148,4.636363506317139,4.400000095367432,5,5.800000190734863,4.599999904632568,6.363636493682861,7,9,9.272727012634277,4.900000095367432,5.090909004211426,6.5999999,5.4545455,6.44444465637207,5.75,4.6666665,5.1999998,,,4.5,4,4.2857141,4.375,,,5.222222328186035,6,,,,,,,,1.1
nl,west,EU member state,2010,14,1017,22722,PVV,15.5,16,2010,16.96999931335449,rad right,not in government,1.357142806053162,8.0952377,.81818181,2.8571429,1.5,,3.200000047683716,,,,2,,,1.700000047683716,1.071428537368774,8.615385055541992,5.230769157409668,7.15384578704834,,,5.666666507720947,5.833333492279053,4.699999809265137,5.699999809265137,5.5,4.599999904632568,9.363636016845703,8.727272987365723,4.699999809265137,5.900000095367432,2,5.222222328186035,10,9.909090995788574,10,10,5.571428775787354,3.666666746139526,8.1000004,2.5999999,,,6.25,3,7.0999999,5.0999999,,,9.699999809265137,9.5,,,,,,,,1.1
nl,west,EU member state,2010,14,1018,22951,PvdD,1.3,1.299999952316284,2010,3.460000038146973,green,not in government,3.625,2.5641024,1.8,2.3571429,4.25,,4.199999809265137,,,,4.199999809265137,,,3.400000095367432,3.799999952316284,3.363636493682861,3.55555534362793,3.800000190734863,,,3.571428537368774,2.900000095367432,4,2,4.166666507720947,2,4.199999809265137,2.75,2.799999952316284,4.25,4.800000190734863,2.714285612106323,3.5,2.666666746139526,3.75,2.6666667,2.5,4.222222328186035,1.625,8.625,,,5,3,5,2.1428571,,,4.333333492279053,3.285714387893677,,,,,,,,1.1
nl,west,EU member state,2014,11,1001,22521,CDA,8.5,8.699999999999999,2012,15.2,christdem,not in government,5.545454502105713,4.7272725,3.7777777,1,4.857142925262451,,6.25,,4.5714288,,6,,,5.375,3.714285612106323,6.777777671813965,6.55555534362793,6.44444465637207,6.6666665,5.1111112,6.666666507720947,,6.777777671813965,,6.333333492279053,,6.888888835906982,,5.44444465637207,,6.888888835906982,,6.5,,6.8888888,,7.571428775787354,,6.25,,,,3.3333333,,3.5,,,,5.714285850524902,,5.8888888,6.25,1.4285715,1.3333334,public services vs taxes,redistribution,EU integration,1.1
nl,west,EU member state,2014,11,1002,22320,PvdA,24.8,25.3,2012,9.4,socialist,in government,5.454545497894287,4.909091,5,1,5.857142925262451,,5.875,,4.75,,5.400000095367432,,,5.375,5.142857074737549,3.666666746139526,3.222222328186035,3,7.4444447,4.3333335,4.111111164093018,,4.44444465637207,,3.777777671813965,,4.333333492279053,,1.888888835906982,,2.666666746139526,,4.125,,4.6666665,,3.833333253860474,,4.75,,,,4.6666665,,4.375,,,,3.714285612106323,,3.3333333,4.25,1.2857143,1.5,redistribution,public services vs taxes,EU integration,1.1
nl,west,EU member state,2014,11,1003,22420,VVD,26.6,27.3,2012,12,liberal,in government,5.181818008422852,4.5454545,4.3333335,1,4.571428775787354,,6.625,,4.375,,4.5,,,4.75,3.428571462631226,7.888888835906982,8.333333015441895,5.125,7.7777777,4.1111112,7.777777671813965,,8.55555534362793,,7.44444465637207,,7.777777671813965,,2.222222328186035,,2.111111164093018,,7.5,,7.2222223,,4,,7.25,,,,4.6666665,,3.125,,,,5.857142925262451,,8,5.875,1.7142857,1.3333334,public services vs taxes,deregulation,international security,1.1
nl,west,EU member state,2014,11,1004,22330,D66,8,8,2012,15.5,liberal,not in government,6.818181991577148,7.5454545,1.6666666,1,strongly favors expanding EP powers,,stongly favors explanding EU powers on the internal market,,5.5,,5.599999904632568,,,6.5,5.714285850524902,5.55555534362793,6.55555534362793,1,6.4444447,6.2222223,5.888888835906982,,7,,5.44444465637207,,2.111111164093018,,.4444444477558136,,1.333333373069763,,2.125,,2.2222223,,2.666666746139526,,4,,,,5,,3.625,,,,2.714285612106323,,6.3333335,1.375,1.4285715,1.6666666,public services vs taxes,civil liberties,EU integration,1.1
nl,west,EU member state,2014,11,1005,22110,GL,2.3,2.7,2012,7,green,not in government,6.545454502105713,6.3636365,2.4444444,1.0909091,strongly favors expanding EP powers,,5.375,,5.2857141,,5.800000190734863,,,6.5,5.571428775787354,2.333333253860474,2.666666746139526,1,5.7777777,6.2222223,2.75,,3.222222328186035,,3.666666746139526,,1.777777791023254,,.875,,1.666666626930237,,1.125,,1.6666666,,3.5,,1.25,,,,4,,5.125,,,,1.857142806053162,,2.7777777,1.375,1.7142857,1.8333334,environment,redistribution,public services vs taxes,1.1
nl,west,EU member state,2014,11,1006,22952,SGP,2.1,2,2012,3.9,confessional,not in government,2.555555582046509,5.2727275,1.1666666,2.2222223,2.571428537368774,,3.5,,2,,2.5,,,2.375,1.428571462631226,8.111110687255859,6.888888835906982,9.44444465637207,5.1111112,7.7777777,6.333333492279053,,6,,6.199999809265137,,7.625,,9.111110687255859,,9.888889312744141,,8.428571701049805,,8.875,,7.571428775787354,,6,,,,2.6666667,,4.4285712,,,,7.714285850524902,,5.8571429,8.7142859,1.1666666,1,religious principles,public services vs taxes,social lifestyle,1.1
nl,west,EU member state,2014,11,1014,22220,SP,9.699999999999999,10,2012,9.6,rad left,not in government,2.099999904632568,6.7272725,2,2.8,3.285714387893677,,2,,1.5,,3,,,2.125,2.714285612106323,1,1,4.111111164093018,8.666667,3.7777777,1.333333373069763,,1.222222208976746,,1.666666626930237,,4,,3.111111164093018,,2.444444417953491,,4.375,,4.7777777,,4.333333492279053,,4.8571429,,,,5.3333335,,7.5,,,,4.5,,.8888889,6.25,6.5714288,3.3333333,redistribution,public services vs taxes,EU integration,1.1
nl,west,EU member state,2014,11,1016,22526,CU,3.1,3.3,2012,3.9,confessional,not in government,3.444444417953491,5,1.4285715,1.8,2.857142925262451,,3.857142925262451,,2.5714285,,2.5,,,2.714285612106323,2,5.44444465637207,4.111111164093018,7.666666507720947,5.3333335,7.1111112,4.666666507720947,,4.333333492279053,,4.142857074737549,,5.75,,7.222222328186035,,8.44444465637207,,3.75,,6.1111112,,6.5,,3.8,,,,3.3333333,,4.3333335,,,,4.714285850524902,,4,6.2857141,2.1428571,1.3333334,public services vs taxes,religious principles,redistribution,1.1
nl,west,EU member state,2014,11,1017,22722,PVV,10.1,10,2012,13.3,rad right,not in government,1.090909123420715,8.363636,.8888889,3,1.285714268684387,,2.125,,1,,1.200000047683716,,,1.125,strongly opposes,9.25,4.55555534362793,7.777777671813965,5.1111112,4.8888888,4.375,,5.166666507720947,,5,,9.333333015441895,,3.714285612106323,,3.625,,9.875,,9.7777777,,5,,8.1999998,,,,6.5,,7.5,,,,9.857142448425293,,4.875,9.75,9.4285717,5,immigration,multiculturalism,ethnic minorities,1.1
nl,west,EU member state,2014,11,1018,22951,PvdD,1.9,1.3,2012,4.2,green,not in government,3.714285612106323,6,2,2.5714285,3.666666746139526,,2.166666746139526,,2.25,,1.5,,,3,3,2.888888835906982,2.428571462631226,2.333333253860474,4.5555553,3.8888888,2.75,,1.25,,2.666666746139526,,2.75,,2,,1.333333373069763,,2.333333253860474,,3,,3.200000047683716,,.85714287,,,,5,,7.3333335,,,,4.333333492279053,,2,5,5,2.2,environment,tie: EU and social lifestyle,urban vs rural,1.1
nl,west,EU member state,2014,11,1020,22953,50PLUS,1.9,1.3,2012,3.7,no family,not in government,4.800000190734863,4.8000002,1,1.5,neutral towards expanding EP powers,,4.333333492279053,,5.5,,3.5,,,neutral towards a common foreign and security policy,3.5,5.25,3.666666746139526,4.333333492279053,8.125,6.125,3.333333253860474,,4.5,,4.25,,6,,3,,2.333333253860474,,5,,5.5,,4.5,,5.3333335,,,,5.5,,4,,,,5.5,,6,6,5.8000002,2.5,public services vs taxes,redistribution,social lifestyle,1.1
uk,west,EU member state,1999,13,1101,51620,CONS,30.7,25,1997,35.77000045776367,cons,not in government,2.153846263885498,6.875,5,,2.5,1.083333373069763,,1.461538434028625,,,2.916666746139526,3.166666746139526,2.230769157409668,2.583333253860474,,6.92307710647583,7.692307472229004,7.083333492279053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
uk,west,EU member state,1999,13,1102,51320,LAB,43.2,63.59999847412109,1997,28.03000068664551,socialist,in government,5.384615421295166,5.1923079,3.4615386,,4.727272510528564,2.833333253860474,,4.25,,,5.083333492279053,5.75,4.384615421295166,5.461538314819336,,4.730769157409668,4.846153736114502,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
uk,west,EU member state,1999,13,1104,51421,LibDem,16.8,7,1997,12.65999984741211,liberal,not in government,6.615384578704834,6.5909095,1.875,,6.454545497894287,5.300000190734863,,5.636363506317139,,,6.25,6.625,6.083333492279053,6.615384578704834,,4,3.769230842590332,2.772727251052856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
uk,west,EU member state,1999,13,1105,51902,SNP,2,.8999999761581421,1997,2.680000066757202,regionalist,not in government,6.545454502105713,5.75,1.5,,5.714285850524902,5.5,,6,,,6.625,6.125,5.333333492279053,6.166666507720947,,3.416666746139526,2.875,3.636363744735718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
uk,west,EU member state,1999,13,1106,51901,PLAID,.5,.6000000238418579,1997,1.850000023841858,regionalist,not in government,6,4.375,1.875,,5.5,5.25,,5.75,,,6.428571224212646,6.142857074737549,5,6.199999809265137,,3.25,2.458333253860474,3.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
uk,west,EU member state,1999,13,1107,,GREEN,.200000002980232,0,1997,6.25,green,not in government,4.44444465637207,4.375,2.5,,5.333333492279053,4.75,,6.25,,,6,strongly favors a common policy on environment,5.75,4.75,,2.25,1.875,1.777777791023254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
uk,west,EU member state,1999,13,1108,51951,UKIP,.3,0,1997,6.960000038146973,rad right,not in government,strongly opposed,6.25,0,,1.25,strongly opposes tax harmonization,,strongly opposes a common employment policy,,,strongly opposes the EU's cohesion policy,1.083333373069763,1.076923131942749,strongly opposes a common foreign and security policy,,7.245833396911621,7.807692527770996,7.571428775787354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
uk,west,EU member state,2002,18,1101,51620,CONS,31.7,25.20000076293945,2001,35.77000045776367,cons,not in government,2,8.1333332,7.4666662,,1.61,,4.28,1.65,,2.13,2.93,2.33,2.47,1.72,,7.72,8.06,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
uk,west,EU member state,2002,18,1102,51320,LAB,40.7,62.5,2001,28.03000068664551,socialist,in government,5.22,6.8666663,3.7666664,,3.76,,5.39,4.63,,2.12,4.93,4.94,5.13,5.19,,5.18,5.28,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
uk,west,EU member state,2002,18,1104,51421,LibDem,18.3,7.900000095367432,2001,12.65999984741211,liberal,not in government,6.67,7.5999999,1.4222221,,6.06,,6.06,5.88,,2.8,5.87,6.4,6.21,6.44,,3.82,4.22,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
uk,west,EU member state,2002,18,1105,51902,SNP,1.8,.800000011920929,2001,2.680000066757202,regionalist,not in government,5.54,5.8333335,2.2222223,,5,,4.56,6.13,,3.4,6.31,5.75,6,5.38,,3,2.83,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
uk,west,EU member state,2002,18,1106,51901,PLAID,.7,.6000000238418579,2001,1.850000023841858,regionalist,not in government,5.75,6.4333334,2.2222223,,5.33,,4.75,5.18,,3.58,6.38,5.36,5.2,5.33,,3.2,3.07,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
uk,west,EU member state,2006,9,1101,51620,CONS,32.4,30.70000076293945,2005,26.70000076293945,cons,not in government,2.56,5.1999998,6.2199998,,2.63,,6.13,,,,4.25,,,2.5,4.13,6.56,7,6,,,5.78000020980835,6.440000057220459,7.670000076293945,7.5,7.630000114440918,5.570000171661377,7.289999961853027,6.880000114440918,5,5.139999866485596,6,4,8,7.880000114440918,7.5,,6.429999828338623,5.860000133514404,,,7.29,7.29,6.29,4.5700002,,,7.1399999,5.29,7.139999866485596,7.139999866485596,,,,,,,,1.1
uk,west,EU member state,2006,9,1102,51320,LAB,35.2,55,2005,22.60000038146973,socialist,in government,5.22,4.4333329,4,,4.63,,6.13,,,,5.63,,,5.25,5.75,4.88,4.44,4.67,,,3.670000076293945,7,6,5.380000114440918,4.380000114440918,6.570000171661377,7.139999866485596,6.75,3.140000104904175,6.139999866485596,5,3.289999961853027,6.5,6,6.3800001,,3.140000104904175,4,,,5.29,5.29,4.5700002,4.71,,,7.1399999,5.8600001,4.139999866485596,5.829999923706055,,,,,,,,1.1
uk,west,EU member state,2006,9,1104,51421,LibDem,22,9.600000381469727,2005,14.89999961853027,liberal,not in government,6.22,6.6666665,1.89,,6.25,,6.38,,,,6.38,,,6.25,5.75,4.33,4.33,2.56,,,3.559999942779541,6.670000076293945,6.440000057220459,6,3.630000114440918,6.860000133514404,2.710000038146973,7.130000114440918,1.710000038146973,7.570000171661377,3,3.859999895095825,3.75,5.130000114440918,4.8800001,,5.710000038146973,5.570000171661377,,,3.4300001,6.4000001,2,7.1399999,,,4.5700002,6.4299998,3,6.139999866485596,,,,,,,,1.1
uk,west,EU member state,2006,9,1105,51902,SNP,1.5,.8999999761581421,2005,1.399999976158142,regionalist,not in government,5.22,5.9333334,3,,4.86,,5.43,,,,6.43,,,4.57,4.57,3.89,3.88,4,,,3.25,5.5,4.130000114440918,4.570000171661377,4.139999866485596,4.829999923706055,4.329999923706055,4.860000133514404,3.829999923706055,4,3.829999923706055,3.170000076293945,4.570000171661377,4.710000038146973,5,,5.5,4.829999923706055,,,7.4299998,7.1399999,.70999998,8.5699997,,,2.71,4.8600001,4.329999923706055,4,,,,,,,,1.1
uk,west,EU member state,2006,10,1106,51901,PLAID,.6,.5,2005,1,regionalist,not in government,5.4,4.666667,3.5,,5.14,,5.17,,,,6.71,,,4.57,4.71,3.1,2.75,3.5,,,2.880000114440918,5.380000114440918,4.130000114440918,4,3,4.5,4,5.429999828338623,3.170000076293945,4,3,2.329999923706055,4.289999961853027,3.859999895095825,4,,6.329999923706055,5.829999923706055,,,8.29,7.8600001,.43000001,9.5699997,,,2.4300001,4.8600001,3.829999923706055,4,,,,,,,,1.1
uk,west,EU member state,2006,9,1107,,GREEN,1,0,2005,6.300000190734863,green,not in government,3.78,4.4333329,4,,5.5,,3.57,,,,5.67,,,4.17,4.5,2.89,2.88,2.25,,,2.75,5.289999961853027,2.880000114440918,4.5,2.829999923706055,6,2.329999923706055,5.139999866485596,1.5,5.829999923706055,2.329999923706055,2.5,3.569999933242798,3.289999961853027,3.4300001,,5.670000076293945,4.5,,,1.67,4.5,1.14,8.1400003,,,1,6.1399999,2.829999923706055,3.329999923706055,,,,,,,,1.1
uk,west,EU member state,2006,9,1108,51951,UKIP,2.2,0,2005,16.10000038146973,rad right,not in government,strongly opposed,10,1.4400001,,1.5,,3.14,,,,1.86,,,strongly opposes a common foreign and security policy,1.14,8.44,8.380000000000001,8.130000000000001,,,8.25,3.25,7.710000038146973,6.860000133514404,7,3,7.5,6.429999828338623,7,4.329999923706055,6,5,9.630000114440918,9.25,9.29,,5.329999923706055,4.329999923706055,,,9.5699997,9.1400003,6,5.5,,,5.71,4.29,9,7.829999923706055,,,,,,,,1.1
uk,west,EU member state,2010,16,1101,51620,CONS,36.1,47.20000076293945,2010,27.70000076293945,cons,in government,2.266666650772095,5.5555558,5.4000001,2.2,2.333333253860474,,5.692307472229004,,,,3.416666746139526,,,2.75,5.333333492279053,7.133333206176758,7.642857551574707,6.266666889190674,,,7,7.142857074737549,7.357142925262451,7.166666507720947,6.642857074737549,5.230769157409668,6.928571224212646,6.538461685180664,4.857142925262451,5.416666507720947,5.75,3.545454502105713,7.571428775787354,7.461538314819336,6.9166665,6.6153846,7,5,6.2307692,4.3333335,,,5,4.9166665,3.0769231,5.0833335,,,5.25,4.727272510528564,,,,,,,,1.1
uk,west,EU member state,2010,16,1102,51320,LAB,29,39.70000076293945,2010,15.69999980926514,socialist,not in government,4.800000190734863,3.7777781,3.5999999,1.0666667,4.583333492279053,,5.769230842590332,,,,5.416666507720947,,,5.083333492279053,5.583333492279053,4,4,4.066666603088379,,,2.866666555404663,7.285714149475098,4.428571224212646,5,3.357142925262451,5.538461685180664,6.071428775787354,5.538461685180664,2.357142925262451,4.416666507720947,4.25,2.181818246841431,5.571428775787354,5.846153736114502,3.8333333,5,2.727272748947144,2.75,5.2307692,3.9230769,,,3.75,4.9166665,2.9230769,5.1666665,,,3.333333253860474,4.454545497894287,,,,,,,,1.1
uk,west,EU member state,2010,16,1104,51421,LibDem,23,8.800000190734863,2010,13.69999980926514,liberal,in government,6,5.7777777,1.8666667,1,5.75,,6.07692289352417,,,,5.5,,,6,5.75,center,5.642857074737549,2.733333349227905,,,4.466666698455811,7,5.785714149475098,5.083333492279053,4.285714149475098,5.846153736114502,3.285714387893677,6.384615421295166,1.142857193946838,6.416666507720947,3,2.090909004211426,3.714285612106323,5.692307472229004,3.4166667,4.9230771,5.727272510528564,3.545454502105713,4.1538463,5.3076925,,,2.0833333,5.8333335,4.5384617,5.5,,,2.583333253860474,4.181818008422852,,,,,,,,1.1
uk,west,EU member state,2010,16,1105,51902,SNP,1.7,.8999999761581421,2010,2.099999904632568,regionalist,not in government,5.133333206176758,4.5238099,2.6363637,1.3333334,4.5,,4.727272510528564,,,,5.818181991577148,,,4.55555534362793,4.44444465637207,3.333333492279053,2.928571462631226,3.583333492279053,,,2.692307710647583,7.083333492279053,3.75,4,2.769230842590332,5.272727489471436,4.800000190734863,4.888888835906982,3.090909004211426,4.875,3.599999904632568,2.666666746139526,3.727272748947144,4.333333492279053,4.5714288,4.375,5.5,3.888888835906982,4,4.8571429,,,1.0833334,8.181818,5.75,2.6666667,,,3.375,4.285714149475098,,,,,,,,1.1
uk,west,EU member state,2010,16,1106,51901,PLAID,.6,.5,2010,.800000011920929,regionalist,not in government,5,4.545454,2.6363637,1.6,4.545454502105713,,4.545454502105713,,,,5.818181991577148,,,4.55555534362793,4.44444465637207,3,2.615384578704834,3.230769157409668,,,2.461538553237915,7,3.545454502105713,3.666666746139526,2.400000095367432,6,4.5,5,3.333333253860474,5.285714149475098,3.444444417953491,2.714285612106323,3.888888835906982,5.125,4.4285712,4.7142859,6.714285850524902,4,3.4444444,5.2222223,,,1.25,8.333333,6.25,3.1111112,,,3.833333253860474,4.428571224212646,,,,,,,,1.1
uk,west,EU member state,2010,16,1107,,GREEN,1,.2000000029802322,2010,8.100000381469727,green,not in government,4.692307472229004,4.7619047,2.4545455,1.8666667,4.800000190734863,,3.666666746139526,,,,5,,,4.111111164093018,4.875,2.533333301544189,1.923076868057251,1.428571462631226,,,2,6.5,2.307692289352417,4.454545497894287,2.076923131942749,5.55555534362793,2,5.333333492279053,.8461538553237915,6.454545497894287,1.909090876579285,2,2.5,4.272727489471436,2.6666667,4,4.875,2.777777671813965,.61538464,9,,,1.8,6.2222223,7.9000001,4.9000001,,,2.222222328186035,5.625,,,,,,,,1.1
uk,west,EU member state,2010,16,1108,51951,UKIP,3.1,0,2010,16.5,rad right,not in government,strongly opposed,10,.93333334,3,1.083333373069763,,2.166666746139526,,,,1.166666626930237,,,1.083333373069763,1.181818127632141,8.785714149475098,8.166666984558105,7.615385055541992,,,7.5,3.666666746139526,7.375,3.875,7.55555534362793,4,8.333333015441895,5.909090995788574,7.181818008422852,4.545454502105713,5.888888835906982,3.400000095367432,9.461538314819336,8.583333015441895,9.3000002,8.636364,6.714285850524902,4,7.2857141,2,,,7.375,4.3333335,5.8571429,4,,,8.818181991577148,6.800000190734863,,,,,,,,1.1
uk,west,EU member state,2010,16,1109,,BNP,1.9,0,2010,6.199999809265137,rad right,not in government,1.200000047683716,7.5555553,1.4545455,3,1.25,,1.909090876579285,,,,1.272727251052856,,,1.166666626930237,1.100000023841858,9.928571701049805,5.846153736114502,9.533333778381348,,,3.75,3.111111164093018,2.666666746139526,2.25,3.666666746139526,3.714285612106323,9.916666984558105,8,9.615385055541992,7.599999904632568,6.777777671813965,3.888888835906982,10,10,10,9.916667,3,4.375,7.6666665,1.8888888,,,8.8571424,3.375,4.5,3.1111112,,,9.84615421295166,9.583333015441895,,,,,,,,1.1
uk,west,EU member state,2014,7,1101,51620,CONS,36.1,47.2,2010,23.9,cons,in government,3.142857074737549,7.4285712,7.2857141,2,2.833333253860474,,5.857142925262451,,2,,3.200000047683716,,,3.5,3.599999904632568,7,7.857142925262451,6.142857074737549,9,4.8571429,8.142857551574707,,7.857142925262451,,6.833333492279053,,7.428571224212646,,4.857142925262451,,6.5,,8,,7.1666665,,5.833333492279053,,7.5714288,,,,5.2857141,,3.7142856,,,,5.142857074737549,,7.4285712,7.3333335,2.1666667,3.1666667,public services vs taxes,immigration,deregulation,1.1
uk,west,EU member state,2014,7,1102,51320,LAB,29,39.7,2010,25.4,socialist,not in government,5.571428775787354,3.5714285,3.5714285,1,4.5,,5.857142925262451,,3.4000001,,5.800000190734863,,,5.166666507720947,neutral,3.571428537368774,3.857142925262451,3.428571462631226,7.8571429,4.1428571,4.142857074737549,,4.5,,3.333333253860474,,5,,2,,4.833333492279053,,5.428571224212646,,3.8333333,,3.333333253860474,,5,,,,4.3333335,,4.2857141,,,,2.714285612106323,,3.5714285,4.1666665,4,3.6666667,public services vs taxes,redistribution,immigration,1.1
uk,west,EU member state,2014,7,1104,51421,LibDem,23,8.800000000000001,2010,6.9,liberal,in government,6.714285850524902,6.7142859,2,1,6,,6.428571224212646,,4.8333335,,6.599999904632568,,,6,4.75,4.857142925262451,5.142857074737549,2.428571462631226,7.7142859,4.8571429,4.5,,6,,4.333333492279053,,3.285714387893677,,1.142857193946838,,3.599999904632568,,4.285714149475098,,3.3333333,,3.666666746139526,,3.6666667,,,,3.1666667,,4.5714288,,,,2.142857074737549,,4.8571429,3.1666667,3.1666667,3.5,public services vs taxes,redistribution,tie: civil liberties and EU,1.1
